Rows: 1000, Columns: 1000
Too many cells to display.
Number of tripods: 5000
Optimal placement:
1: location: (999,318), direction: NORTH, sum: 27
3304: location: (119,129), direction: SOUTH, sum: 27
3305: location: (119,56), direction: SOUTH, sum: 27
3306: location: (118,822), direction: SOUTH, sum: 27
3307: location: (117,834), direction: WEST, sum: 27
3308: location: (117,730), direction: EAST, sum: 27
3309: location: (117,314), direction: SOUTH, sum: 27
3310: location: (117,201), direction: NORTH, sum: 27
3311: location: (117,146), direction: EAST, sum: 27
3312: location: (116,899), direction: NORTH, sum: 27
3313: location: (116,833), direction: SOUTH, sum: 27
3314: location: (116,414), direction: WEST, sum: 27
3315: location: (116,202), direction: WEST, sum: 27
3316: location: (116,92), direction: NORTH, sum: 27
3317: location: (115,476), direction: WEST, sum: 27
3318: location: (115,73), direction: WEST, sum: 27
3319: location: (114,972), direction: NORTH, sum: 27
3320: location: (114,828), direction: EAST, sum: 27
3321: location: (114,706), direction: WEST, sum: 27
3322: location: (114,145), direction: NORTH, sum: 27
3323: location: (114,99), direction: EAST, sum: 27
3324: location: (113,829), direction: SOUTH, sum: 27
3325: location: (113,705), direction: SOUTH, sum: 27
3326: location: (113,384), direction: NORTH, sum: 27
3327: location: (113,228), direction: NORTH, sum: 27
3328: location: (113,124), direction: EAST, sum: 27
3329: location: (112,949), direction: SOUTH, sum: 27
3330: location: (112,868), direction: EAST, sum: 27
3331: location: (112,622), direction: NORTH, sum: 27
3332: location: (112,286), direction: EAST, sum: 27
3333: location: (112,229), direction: WEST, sum: 27
3334: location: (112,227), direction: SOUTH, sum: 27
3335: location: (111,634), direction: NORTH, sum: 27
3336: location: (111,327), direction: SOUTH, sum: 27
3337: location: (110,898), direction: EAST, sum: 27
3338: location: (110,635), direction: WEST, sum: 27
3339: location: (110,526), direction: SOUTH, sum: 27
3340: location: (109,514), direction: NORTH, sum: 27
3341: location: (109,35), direction: SOUTH, sum: 27
3342: location: (108,976), direction: WEST, sum: 27
3343: location: (108,736), direction: SOUTH, sum: 27
3344: location: (108,673), direction: EAST, sum: 27
3345: location: (108,513), direction: EAST, sum: 27
3346: location: (108,448), direction: EAST, sum: 27
3347: location: (108,372), direction: EAST, sum: 27
3348: location: (107,949), direction: EAST, sum: 27
3349: location: (106,30), direction: NORTH, sum: 27
3350: location: (105,813), direction: EAST, sum: 27
3351: location: (105,585), direction: SOUTH, sum: 27
3352: location: (105,573), direction: NORTH, sum: 27
3353: location: (104,952), direction: NORTH, sum: 27
3354: location: (104,850), direction: WEST, sum: 27
3355: location: (104,814), direction: WEST, sum: 27
3356: location: (104,685), direction: NORTH, sum: 27
3357: location: (104,221), direction: SOUTH, sum: 27
3358: location: (104,18), direction: SOUTH, sum: 27
3359: location: (103,962), direction: WEST, sum: 27
3360: location: (103,951), direction: EAST, sum: 27
3361: location: (103,813), direction: EAST, sum: 27
3362: location: (103,34), direction: NORTH, sum: 27
3363: location: (102,777), direction: EAST, sum: 27
3364: location: (102,758), direction: NORTH, sum: 27
3365: location: (102,494), direction: NORTH, sum: 27
3366: location: (102,417), direction: SOUTH, sum: 27
3367: location: (102,394), direction: EAST, sum: 27
3368: location: (102,261), direction: NORTH, sum: 27
3369: location: (101,646), direction: WEST, sum: 27
3370: location: (101,622), direction: WEST, sum: 27
3371: location: (101,262), direction: WEST, sum: 27
3372: location: (101,260), direction: SOUTH, sum: 27
3373: location: (100,857), direction: SOUTH, sum: 27
3374: location: (100,572), direction: NORTH, sum: 27
3375: location: (99,608), direction: NORTH, sum: 27
3376: location: (99,571), direction: SOUTH, sum: 27
3377: location: (99,514), direction: EAST, sum: 27
3378: location: (99,457), direction: WEST, sum: 27
3379: location: (99,257), direction: SOUTH, sum: 27
3380: location: (99,135), direction: NORTH, sum: 27
3381: location: (99,5), direction: SOUTH, sum: 27
3382: location: (98,551), direction: WEST, sum: 27
3383: location: (98,134), direction: SOUTH, sum: 27
3384: location: (97,871), direction: WEST, sum: 27
3385: location: (97,730), direction: EAST, sum: 27
3386: location: (97,254), direction: WEST, sum: 27
3387: location: (96,695), direction: NORTH, sum: 27
3388: location: (96,526), direction: EAST, sum: 27
3389: location: (96,524), direction: WEST, sum: 27
3390: location: (96,445), direction: NORTH, sum: 27
3391: location: (96,253), direction: SOUTH, sum: 27
3392: location: (96,46), direction: WEST, sum: 27
3393: location: (95,527), direction: WEST, sum: 27
3394: location: (95,524), direction: SOUTH, sum: 27
3395: location: (94,991), direction: EAST, sum: 27
3396: location: (94,925), direction: NORTH, sum: 27
3397: location: (94,538), direction: NORTH, sum: 27
3398: location: (94,208), direction: NORTH, sum: 27
3399: location: (94,29), direction: NORTH, sum: 27
3400: location: (93,992), direction: WEST, sum: 27
3401: location: (93,794), direction: WEST, sum: 27
3402: location: (93,537), direction: EAST, sum: 27
3403: location: (93,207), direction: SOUTH, sum: 27
3404: location: (93,204), direction: NORTH, sum: 27
3405: location: (93,13), direction: SOUTH, sum: 27
3406: location: (92,793), direction: SOUTH, sum: 27
3407: location: (92,782), direction: EAST, sum: 27
3408: location: (92,626), direction: SOUTH, sum: 27
3409: location: (92,525), direction: SOUTH, sum: 27
3410: location: (92,112), direction: NORTH, sum: 27
3411: location: (91,726), direction: EAST, sum: 27
3412: location: (91,664), direction: SOUTH, sum: 27
3413: location: (91,496), direction: WEST, sum: 27
3414: location: (91,357), direction: NORTH, sum: 27
3415: location: (91,113), direction: NORTH, sum: 27
3416: location: (91,111), direction: SOUTH, sum: 27
3417: location: (91,109), direction: NORTH, sum: 27
3418: location: (90,955), direction: EAST, sum: 27
3419: location: (90,863), direction: WEST, sum: 27
3420: location: (90,495), direction: EAST, sum: 27
3421: location: (90,356), direction: EAST, sum: 27
3422: location: (90,114), direction: SOUTH, sum: 27
3423: location: (90,112), direction: EAST, sum: 27
3424: location: (90,108), direction: SOUTH, sum: 27
3425: location: (89,897), direction: SOUTH, sum: 27
3426: location: (89,878), direction: NORTH, sum: 27
3427: location: (89,862), direction: SOUTH, sum: 27
3428: location: (88,877), direction: EAST, sum: 27
3429: location: (88,652), direction: EAST, sum: 27
3430: location: (88,417), direction: SOUTH, sum: 27
3431: location: (88,312), direction: NORTH, sum: 27
3432: location: (87,767), direction: EAST, sum: 27
3433: location: (87,28), direction: NORTH, sum: 27
3434: location: (86,967), direction: WEST, sum: 27
3435: location: (86,960), direction: WEST, sum: 27
3436: location: (86,928), direction: SOUTH, sum: 27
3437: location: (86,768), direction: WEST, sum: 27
3438: location: (86,298), direction: WEST, sum: 27
3439: location: (84,567), direction: NORTH, sum: 27
3440: location: (84,389), direction: SOUTH, sum: 27
3441: location: (84,278), direction: NORTH, sum: 27
3442: location: (84,122), direction: WEST, sum: 27
3443: location: (84,10), direction: NORTH, sum: 27
3444: location: (84,6), direction: NORTH, sum: 27
3445: location: (83,566), direction: SOUTH, sum: 27
3446: location: (83,483), direction: WEST, sum: 27
3447: location: (83,394), direction: SOUTH, sum: 27
3448: location: (83,277), direction: EAST, sum: 27
3449: location: (82,960), direction: SOUTH, sum: 27
3450: location: (82,928), direction: WEST, sum: 27
3451: location: (82,482), direction: EAST, sum: 27
3452: location: (82,5), direction: NORTH, sum: 27
3453: location: (81,727), direction: EAST, sum: 27
3454: location: (81,557), direction: EAST, sum: 27
3455: location: (81,535), direction: EAST, sum: 27
3456: location: (81,270), direction: EAST, sum: 27
3457: location: (81,112), direction: NORTH, sum: 27
3458: location: (80,724), direction: NORTH, sum: 27
3459: location: (80,402), direction: WEST, sum: 27
3460: location: (79,905), direction: NORTH, sum: 27
3461: location: (79,401), direction: SOUTH, sum: 27
3462: location: (78,906), direction: SOUTH, sum: 27
3463: location: (78,247), direction: NORTH, sum: 27
3464: location: (77,720), direction: EAST, sum: 27
3465: location: (77,276), direction: NORTH, sum: 27
3466: location: (77,135), direction: NORTH, sum: 27
3467: location: (77,129), direction: WEST, sum: 27
3468: location: (76,566), direction: WEST, sum: 27
3469: location: (76,372), direction: WEST, sum: 27
3470: location: (75,430), direction: SOUTH, sum: 27
3471: location: (74,898), direction: NORTH, sum: 27
3472: location: (74,891), direction: NORTH, sum: 27
3473: location: (74,827), direction: SOUTH, sum: 27
3474: location: (74,652), direction: EAST, sum: 27
3475: location: (74,453), direction: EAST, sum: 27
3476: location: (74,212), direction: SOUTH, sum: 27
3477: location: (73,899), direction: WEST, sum: 27
3478: location: (73,799), direction: EAST, sum: 27
3479: location: (73,639), direction: NORTH, sum: 27
3480: location: (73,147), direction: WEST, sum: 27
3481: location: (72,108), direction: WEST, sum: 27
3482: location: (71,17), direction: NORTH, sum: 27
3483: location: (70,967), direction: EAST, sum: 27
3484: location: (70,740), direction: NORTH, sum: 27
3485: location: (70,725), direction: NORTH, sum: 27
3486: location: (69,854), direction: EAST, sum: 27
3487: location: (69,745), direction: EAST, sum: 27
3488: location: (69,739), direction: EAST, sum: 27
3489: location: (69,377), direction: SOUTH, sum: 27
3490: location: (69,375), direction: NORTH, sum: 27
3491: location: (69,335), direction: NORTH, sum: 27
3492: location: (69,327), direction: NORTH, sum: 27
3493: location: (69,315), direction: NORTH, sum: 27
3494: location: (69,134), direction: SOUTH, sum: 27
3495: location: (69,6), direction: NORTH, sum: 27
3496: location: (68,927), direction: NORTH, sum: 27
3497: location: (68,778), direction: WEST, sum: 27
3498: location: (68,328), direction: WEST, sum: 27
3499: location: (68,192), direction: SOUTH, sum: 27
3500: location: (68,78), direction: NORTH, sum: 27
3501: location: (67,926), direction: SOUTH, sum: 27
3502: location: (67,813), direction: NORTH, sum: 27
3503: location: (67,777), direction: EAST, sum: 27
3504: location: (67,658), direction: NORTH, sum: 27
3505: location: (67,341), direction: WEST, sum: 27
3506: location: (67,186), direction: NORTH, sum: 27
3507: location: (67,77), direction: EAST, sum: 27
3508: location: (66,778), direction: WEST, sum: 27
3509: location: (66,561), direction: NORTH, sum: 27
3510: location: (66,262), direction: NORTH, sum: 27
3511: location: (66,149), direction: SOUTH, sum: 27
3512: location: (65,562), direction: WEST, sum: 27
3513: location: (65,358), direction: EAST, sum: 27
3514: location: (65,154), direction: NORTH, sum: 27
3515: location: (64,363), direction: WEST, sum: 27
3516: location: (64,352), direction: EAST, sum: 27
3517: location: (64,304), direction: WEST, sum: 27
3518: location: (64,63), direction: WEST, sum: 27
3519: location: (63,698), direction: WEST, sum: 27
3520: location: (63,362), direction: EAST, sum: 27
3521: location: (62,918), direction: SOUTH, sum: 27
3522: location: (61,825), direction: EAST, sum: 27
3523: location: (61,353), direction: NORTH, sum: 27
3524: location: (61,257), direction: EAST, sum: 27
3525: location: (61,77), direction: NORTH, sum: 27
3526: location: (60,993), direction: EAST, sum: 27
3527: location: (60,985), direction: NORTH, sum: 27
3528: location: (60,977), direction: NORTH, sum: 27
3529: location: (60,826), direction: SOUTH, sum: 27
3530: location: (59,976), direction: EAST, sum: 27
3531: location: (59,580), direction: SOUTH, sum: 27
3532: location: (59,417), direction: EAST, sum: 27
3533: location: (59,375), direction: NORTH, sum: 27
3534: location: (59,132), direction: NORTH, sum: 27
3535: location: (58,652), direction: EAST, sum: 27
3536: location: (58,499), direction: NORTH, sum: 27
3537: location: (58,376), direction: SOUTH, sum: 27
3538: location: (58,374), direction: SOUTH, sum: 27
3539: location: (58,205), direction: WEST, sum: 27
3540: location: (58,133), direction: SOUTH, sum: 27
3541: location: (57,107), direction: EAST, sum: 27
3542: location: (56,909), direction: NORTH, sum: 27
3543: location: (56,675), direction: EAST, sum: 27
3544: location: (56,613), direction: WEST, sum: 27
3545: location: (56,570), direction: SOUTH, sum: 27
3546: location: (55,676), direction: WEST, sum: 27
3547: location: (55,591), direction: SOUTH, sum: 27
3548: location: (55,205), direction: WEST, sum: 27
3549: location: (55,93), direction: NORTH, sum: 27
3550: location: (54,241), direction: NORTH, sum: 27
3551: location: (54,204), direction: NORTH, sum: 27
3552: location: (53,753), direction: EAST, sum: 27
3553: location: (53,470), direction: EAST, sum: 27
3554: location: (53,240), direction: SOUTH, sum: 27
3555: location: (52,908), direction: SOUTH, sum: 27
3556: location: (52,423), direction: NORTH, sum: 27
3557: location: (51,422), direction: SOUTH, sum: 27
3558: location: (50,475), direction: WEST, sum: 27
3559: location: (49,737), direction: NORTH, sum: 27
3560: location: (49,641), direction: NORTH, sum: 27
3561: location: (49,601), direction: SOUTH, sum: 27
3562: location: (49,474), direction: SOUTH, sum: 27
3563: location: (49,195), direction: WEST, sum: 27
3564: location: (48,738), direction: SOUTH, sum: 27
3565: location: (48,642), direction: WEST, sum: 27
3566: location: (48,410), direction: SOUTH, sum: 27
3567: location: (48,357), direction: EAST, sum: 27
3568: location: (48,247), direction: NORTH, sum: 27
3569: location: (48,49), direction: EAST, sum: 27
3570: location: (47,494), direction: EAST, sum: 27
3571: location: (47,442), direction: SOUTH, sum: 27
3572: location: (47,424), direction: NORTH, sum: 27
3573: location: (47,246), direction: SOUTH, sum: 27
3574: location: (46,910), direction: WEST, sum: 27
3575: location: (46,759), direction: SOUTH, sum: 27
3576: location: (46,486), direction: SOUTH, sum: 27
3577: location: (46,458), direction: EAST, sum: 27
3578: location: (46,423), direction: SOUTH, sum: 27
3579: location: (45,909), direction: SOUTH, sum: 27
3580: location: (44,455), direction: SOUTH, sum: 27
